,genre,artist,track,track_id,popularity,danceability,instrumentalness,favorite,prediction
109812,Pop,Ariana Grande,Thinking Bout You,6iOhd5wNnvvwGDEuNILvM5,70,0.507,0.0008869999999999999,0,1
109822,Pop,P!nk,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",7K5dzhGda2vRTaAWYI3hrb,72,0.632,0.0,0,1
109835,Pop,Dylan Scott,My Girl,3izNaTiYdotdPL0Bs76JqO,69,0.652,0.0,0,1
109842,Pop,J Balvin,Mi Gente (feat. Beyoncé),0GzmMQizDeA2NVMUaZksv0,65,0.7490000000000001,0.0,0,1
109849,Pop,TAEMIN,WANT,0aLG42zaidNkblhiQgJknP,73,0.64,0.0,0,1
109861,Pop,Ed Sheeran,Hearts Don't Break Around Here,2dfHh7ECGxfNqZTQno09Vk,73,0.604,0.0,0,1
109880,Pop,KYLE,iSpy (feat. Kodak Black),3CLd7BfvgsBwBUI8kwFLU6,67,0.7759999999999999,0.0,0,1
109897,Pop,Gabbie Hanna,Medicate,4EXviOZCqX04SnoZpMWymT,66,0.777,0.0,0,1
109899,Pop,Post Malone,"Yours Truly, Austin Post",0LpiKjWMfZTkPPHonlM8nB,69,0.649,2.53e-06,0,1
109901,Pop,Drake,Talk Up (feat. Jay-Z),4ksuI04WMvUnJbHQjgs3L5,70,0.758,6.61e-06,0,1
109905,Pop,Future,Stick to the Models,0F7FlaQBiyNkV8iakTocsW,69,0.813,7.42e-06,0,1
109916,Pop,A$AP Rocky,A$AP Forever,1YmF9PvLhIISIANoMLIYGq,73,0.469,0.0,0,1
109918,Pop,Panic! At The Disco,Lying Is the Most Fun a Girl Can Have Without Taking Her Clothes Off,5eB7w8UZJKjL5XmnC6Pctg,66,0.66,0.0,0,1
109919,Pop,James TW,Soldier,0P7hldeLJsslU345SbZi5R,73,0.531,0.0,0,1
109921,Pop,Post Malone,Hit This Hard,61jnrkPHpLumBf1kqGpRRt,68,0.628,0.00551,0,1
109922,Pop,Omarion,Post to Be (feat. Chris Brown & Jhene Aiko),0fgZUSa7D7aVvv3GfO0A1n,71,0.733,0.0,0,1
109924,Pop,Kodak Black,Patty Cake,0bXFIF7iL17TYLyx8JHziM,70,0.8059999999999999,0.0,0,1
109927,Pop,Kehlani,Keep On,4MV4wa3Dke1GMBtk06GMR0,68,0.74,7.13e-05,0,1
109930,Pop,Christina Perri,human,1zVhMuH7agsRe6XkljIY4U,71,0.439,0.000643,0,1
109935,Pop,Kodak Black,Too Many Years,0BU7nIcCZxYSE0hYcc5oZz,71,0.665,0.0,0,1
109942,Pop,Austin Mahone,All I Ever Need,5m2a8MuuMPfKKYeJnoHdvL,70,0.708,0.0,0,1
109944,Pop,Halsey,Strangers,11EDhDAVDtGPoSar6ootYA,70,0.69,4.0799999999999996e-05,0,1
109949,Pop,One Direction,Perfect,3NLnwwAQbbFKcEcV8hDItk,73,0.647,0.0,0,1
109955,Pop,Sam Smith,One Last Song,39Q20GZHKK0IK8oKkhfxiJ,65,0.672,0.0,0,1
109963,Pop,JP Cooper,September Song,0zbzrhfVS9S2TszW3wLQZ7,78,0.614,0.0,0,1
109969,Pop,Katy Perry,Chained To The Rhythm,7qvxFz3JodM0A7xEM7k3YD,75,0.446,0.0,0,1
109980,Pop,J. Holiday,Bed,6TlRNJaezOdzdECnQeRuMM,69,0.684,0.0,0,1
109991,Pop,Sevyn Streeter,It Won't Stop (feat. Chris Brown),2xRYnHQdLD9ketvC01UYYT,67,0.657,8.1e-05,0,1
109993,Pop,Martin Garrix,There for You,6jA8HL9i4QGzsj6fjoxp8Y,78,0.611,0.0,0,1
109995,Pop,Halsey,Alone (Calvin Harris Remix) (Feat. Stefflon Don),5K09638EBQjVMrZYXA89aC,71,0.8290000000000001,0.00792,0,1
109996,Pop,Phillip Phillips,"Gone, Gone, Gone",5L79aNYCTKiZq7vaOElXYj,68,0.662,0.0,0,1
110001,Pop,Miguel,Banana Clip,6xagjcywpcyNFghafZPQJv,67,0.638,0.0,0,1
110003,Pop,Clean Bandit,Mama (feat. Ellie Goulding),3WDIhWoRWVcaHdRwMEHkkS,78,0.737,3.79e-06,0,1
110005,Pop,Jeremih,Love Don't Change,6PmjWl0phNxc0R5OwkDdiZ,68,0.539,0.0,0,1
110007,Pop,Shawn Mendes,Why,3XeqINnregzwBJNg7RyyH4,71,0.6890000000000001,1.64e-06,0,1
110008,Pop,Alessia Cara,Trust My Lonely,0qbfdprRS71e9up5pOmbQo,71,0.583,1.96e-06,0,1
110023,Pop,KREAM,Deep End (feat. JHart) - Eden Prince Remix,3K4ywyPCdpF9evoL7Z3z1b,72,0.677,0.0011099999999999999,0,1
110024,Pop,Twenty One Pilots,Pet Cheetah,7daBwTiPNOVgoMUG4SICgh,72,0.653,0.00038700000000000003,0,1
110027,Pop,Kanye West,FML,30Zcjs7pgEkmJA1lEbGSWT,70,0.667,0.0,0,1
110033,Pop,Danny Ocean,Epa Wei,2QmsKag0YaqhAbpR9Nwmpn,80,0.688,0.0,0,1
110036,Pop,Snoop Dogg,"Young, Wild & Free (feat. Bruno Mars)",5HQVUIKwCEXpe7JIHyY734,78,0.715,0.0,0,1
110038,Pop,James Arthur,At My Weakest,6rcTyXe8W8kjQLyALBRj1v,72,0.636,0.0,0,1
110040,Pop,Backstreet Boys,Don't Go Breaking My Heart,79Mjfhh393dZdAsTvUFDR6,69,0.541,0.0,0,1
110048,Pop,blackbear,do re mi (feat. Gucci Mane),53mrVsi49rLHIaKBiSvElG,67,0.746,0.0,0,1
110049,Pop,Lil Uzi Vert,Top,55Q46o5adtSobImSKrrlqW,68,0.7759999999999999,0.0,0,1
110060,Pop,Passion Pit,Take a Walk,4Sfa7hdVkqlM8UW5LsSY3F,68,0.5660000000000001,0.0,0,1
110062,Pop,LANY,Super Far,15ahYSiHAIMxAnujlXVtta,73,0.575,0.0,0,1
110068,Pop,Wiz Khalifa,Black and Yellow,5A6OHHy73AR5tLxgTc98zz,74,0.684,0.0,0,1
110073,Pop,John Mayer,Daughters,5FPnjikbwlDMULCCCa6ZCJ,69,0.674,1.91e-05,0,1
110075,Pop,ScHoolboy Q,Studio,29gsi1zZrZxdStACmTQB0Z,69,0.7090000000000001,0.0,0,1
110084,Pop,Flo Rida,Right Round,3GpbwCm3YxiWDvy29Uo3vP,73,0.72,0.0,0,1
110090,Pop,Chris Brown,Tempo,0709StHzSeXpdj2zmqF2o2,67,0.769,0.0,0,1
110096,Pop,Cody Simpson,La Da Dee,6f3Kn4QtwZPU2IvwwDSbLF,69,0.657,0.0,0,1
110100,Pop,Charlotte Lawrence,Just The Same,6UYMm9Jx9a05o0FDUBzNgr,68,0.736,0.0,0,1
110103,Pop,Justin Bieber,Company,61uyGDPJ06MkxJtHgPmuyO,72,0.617,0.0,0,1
110106,Pop,Kali Uchis,Just A Stranger (feat. Steve Lacy),1HA2V2EfAgJUBVOju4YfiB,68,0.745,0.0,0,1
110109,Pop,Kanye West,Homecoming,2iaCM7WvOknQI1230hA9eK,66,0.679,0.0,0,1
110110,Pop,Kygo,Stole the Show,5masKPHeAOVNgxdLebIcK7,76,0.679,0.0,0,1
110113,Pop,Selena Gomez,Good For You,578Eooad7oUyn4stovZiPg,65,0.607,0.0,0,1
110120,Pop,The Weeknd,Six Feet Under,4mU5iXHeLgbR94siF7p1sY,70,0.772,0.0,0,1
110124,Pop,Ben E. King,Stand by Me,3SdTKo2uVsxFblQjpScoHy,79,0.65,7.07e-06,0,1
110128,Pop,PnB Rock,TTM (feat. Wiz Khalifa & NGHTMRE),2lH43POZa4XHxydnZizET5,68,0.7859999999999999,0.0,0,1
110137,Pop,Drake,Childs Play,3NxAG2ni1lLa8RKL6a0INc,68,0.7390000000000001,7.27e-06,0,1
110142,Pop,Kehlani,Distraction,2wSQyp6VzUopSFBinRo1iD,66,0.66,0.0,0,1
110149,Pop,Rihanna,Unfaithful,13xxBnXOuiBxVxJI458B0i,73,0.588,0.0,0,1
110165,Pop,Bryson Tiller,Sorry Not Sorry,16bHRxM89ue0TiCKARYbRp,67,0.664,0.0,0,1
110168,Pop,John Mayer,Love on the Weekend,0oiCeOPwm4zhwfyIpAE37y,69,0.718,0.000662,0,1
110178,Pop,MKTO,Monaco,3GQnWBLRh9GiaP34RlbTbK,68,0.653,0.0,0,1
110190,Pop,Iggy Azalea,Black Widow,7pNC5ZIKtwUK0ReSpM3P9f,65,0.741,0.00018899999999999999,0,1
110192,Pop,Kacey Musgraves,Love Is A Wild Thing,5F5lmpwXkxAJtvZqEguTRo,68,0.623,7.2000000000000005e-06,0,1
110193,Pop,Travis Scott,coordinate,7pas6O1LYbaeChEFQBhPFU,66,0.688,1.89e-06,0,1
110199,Pop,BLACKPINK,PLAYING WITH FIRE,7e7VjLxO5xJINHvnRytrqi,75,0.7070000000000001,0.0,0,1
110201,Pop,Twenty One Pilots,Fairly Local,1s9xuJxhYM0LdVqksjegcg,71,0.715,8.57e-05,0,1
110203,Pop,Fantasia,When I See U,4iuNZTcvT9diFySSzVsnVS,68,0.569,8.99e-05,0,1
110204,Pop,Matt Stell,Prayed For You,3RAy86KYMKfRViQeGpF5mh,65,0.609,0.0,0,1
110205,Pop,Kid Ink,Show Me (feat. Chris Brown),4q6dqyGM25sKFU8nYAGRe4,72,0.711,0.0,0,1
110206,Pop,Fifth Harmony,All In My Head (Flex) (feat. Fetty Wap),7nD9nN3jord9wWcfW3Gkcm,70,0.6890000000000001,0.0,0,1
110209,Pop,Shakey Graves,Tomorrow,47KDDZgFiX1w6RFOuLXsSn,69,0.564,3.43e-06,0,1
110222,Pop,Jonas Blue,Fast Car,2mCF8L0brIs88eH6Kf2h9p,72,0.56,0.0,0,1
110230,Pop,Reik,Ráptame,0I6syWcqSUsZ3sXJEOIGsj,78,0.662,4.65e-06,0,1
110242,Pop,Olivia Holt,History,3QmOiZF7IzJJkHnahh5Ea0,68,0.767,0.0,0,1
110253,Pop,Jagged Edge,Where the Party At,5mNV8Mz59bzyuQ53gTw0c0,70,0.596,0.0,0,1
110260,Pop,BTS,The Truth Untold,48XfojJC87VKLlUotYV0Gm,71,0.57,0.0,0,1
110264,Pop,ayokay,Sleepless Nights,4PUWpNtDejQwwa80LjvxXl,66,0.6629999999999999,6.25e-06,0,1
110267,Pop,Corinne Bailey Rae,Put Your Records On,2nGFzvICaeEWjIrBrL2RAx,77,0.7390000000000001,1.34e-06,0,1
110276,Pop,Robin Schulz,Sugar (feat. Francesco Yates),5tf1VVWniHgryyumXyJM7w,78,0.636,0.0,0,1
110279,Pop,blackbear,the 1,5RvGALtC711pdju6fnZ7ig,66,0.5710000000000001,0.0,0,1
110283,Pop,Chance the Rapper,Smoke Break (feat. Future),1Uq3IOIy1CUlHUgP6vWpum,68,0.705,0.0,0,1
110284,Pop,James TW,Please Keep Loving Me,78zUxUPvONPgMIt46q5be6,73,0.537,1.78e-06,0,1
110305,Pop,Olivia O'Brien,Empty,5648YJgWmV5TSYRdF6Cxl1,68,0.782,0.0,0,1
110309,Pop,Local Natives,Dark Days,7LZN7FkxHZk6maiN6NdI2i,65,0.604,0.0019,0,1
110317,Pop,Nicky Jam,El Perdón,7qCAVkHWZkF44OzOUKf8Cr,77,0.628,0.0,0,1
110323,Pop,Tracy Chapman,Give Me One Reason,4vDBJeeQCbhP9FaPPMsYkY,72,0.608,7.58e-06,0,1
110325,Pop,Demi Lovato,Really Don't Care,5vTPxzm4h2bY9rYyVrGEU5,68,0.706,0.0,0,1
110335,Pop,Gavin DeGraw,I Don't Want to Be - Stripped Version,4bgCdwNpbU3sCJ3mupBW8S,71,0.545,0.0,0,1
110337,Pop,Deep Blue Something,Breakfast At Tiffany's,1uzWOoJdADfstQuFtQFTUn,67,0.628,0.0,0,1
110340,Pop,Melanie Martinez,Soap,03f7xZmt2wHCIDJBFPK8G4,68,0.595,5.44e-06,0,1
110343,Pop,Kacey Musgraves,Wonder Woman,38UCGIpo273uGgdBXbi992,67,0.669,1.58e-05,0,1
110348,Pop,NAV,Up,5qbcsZMwL0x46sX7VO37Ye,69,0.705,0.0,0,1
110357,Pop,Ulices Chaidez,Te Regalo,7c36pInnsI3DzAGDQcTW99,70,0.685,6.94e-06,0,1
110364,Pop,Fetty Wap,My Way (feat. Monty),1WoOzgvz6CgH4pX6a1RKGp,68,0.748,0.0,0,1
110374,Pop,*NSYNC,This I Promise You,46n2EGFnPC3tzWCN1Aqe26,71,0.55,0.0,0,1
110375,Pop,Twenty One Pilots,Message Man,4Oyl6oYSNeeZZP0OAxPVaU,70,0.715,0.0,0,1
110378,Pop,MØ,Final Song,4qqArAiTPueDxIp7cf87h7,73,0.695,8.44e-05,0,1
110380,Pop,Twenty One Pilots,Polarize,6GmkJJMe9U1tEcrJ3Hq3A1,71,0.597,0.00302,0,1
110405,Pop,Enrique Iglesias,SUBEME LA RADIO,7nKBxz47S9SD79N086fuhn,77,0.684,0.0,0,1
110409,Pop,Kat Dahlia,I Think I'm In Love,3U1TuSqHIubBA10cVP7Sk6,69,0.632,0.0,0,1
110420,Pop,Olivia O'Brien,Love Myself,4XzgjxGKqULifVf7mnDIQK,68,0.653,0.0,0,1
110426,Pop,Post Malone,Broken Whiskey Glass,5BoOzegGrg5XFRR8UBDtkF,68,0.512,3.04e-06,0,1
110428,Pop,Shakira,Perro Fiel (feat. Nicky Jam),70lnL3QaSOIIyMa2X9aVRL,75,0.75,0.0,0,1
110432,Pop,Chief Keef,Love Sosa,4IowQDUOzUvNtp72HMDcKO,71,0.77,0.0,0,1
110433,Pop,Usher,You Make Me Wanna...,47TqCCnEliDp8NRDyIQoQq,69,0.7609999999999999,0.0,0,1
110439,Pop,Logic,Midnight,1GtVGc1UYin3zpMUdNSSpM,70,0.5660000000000001,0.0,0,1
110447,Pop,Kanye West,Fade,3cCxoOgfi6hgt8MNteuiiD,70,0.7559999999999999,0.0,0,1
110455,Pop,Carly Rae Jepsen,Party For One,4DM3zxFlei14ZOyKFtEx5p,67,0.685,0.0,0,1
110457,Pop,Piso 21,Déjala que vuelva (feat. Manuel Turizo),33bnxcjePIkcmNjEFTJX0l,79,0.6809999999999999,0.0,0,1
110463,Pop,Ed Sheeran,How Would You Feel (Paean),6PJ8FF6UR8FZXfEvpHkIVN,73,0.617,0.0,0,1
110467,Pop,Adele,Rumour Has It,76N7FdzCI9OsiUnzJVLY2m,66,0.618,0.0,0,1
110470,Pop,Lil Baby,Never Needed No Help,7cEZShpmZ7dencnV8ibyUS,68,0.713,0.0,0,1
110472,Pop,Mamamoo,Egotistic,5Z4aqpT39KpY8gbHoJWdou,73,0.616,0.0,0,1
110473,Pop,Post Malone,Cold,1QWmKmqhv5zcsS3v45FNl0,68,0.67,4.72e-06,0,1
110477,Pop,Weezer,Beverly Hills,1yKu2MhpwzDXXH2tzG6xoa,68,0.693,0.0,0,1
110482,Pop,Drake,Signs,6Na5uKk5SsqZimk0hAWo8y,73,0.79,0.00409,0,1
110491,Pop,Lewis Capaldi,Grace,4eQBL0cuF3ismYCzBff2Ii,78,0.733,0.0,0,1
110492,Pop,PnB Rock,Issues (feat. Russ),1ysDVWxBj5Set0fA05TcyP,65,0.655,2.3e-05,0,1
110502,Pop,dodie,Monster,2MKIadkPrRqaivpyn6cnI0,68,0.831,0.000109,0,1
110507,Pop,Kehlani,In My Feelings,4cA6e3U7mtJfAOq3dWNAUZ,65,0.556,0.0,0,1
110508,Pop,Weezer,Africa,36Pim2ANczp82lCWIb8GHy,69,0.5,0.00636,0,1
110518,Pop,The Lumineers,Cleopatra,2ToW7zhGCrVrLU4fiKj9U1,65,0.536,0.000143,0,1
110525,Pop,Michael Jackson,Love Never Felt so Good,48td6xvpokdYwvbl3JIiXP,73,0.775,1.79e-06,0,1
110540,Pop,RaeLynn,Queens Don't,0ExiKxfY5rHBW06TcV1xXU,67,0.6579999999999999,0.0,0,1
110544,Pop,blackbear,playboy shit (feat. lil aaron),3yeEIU7ExwLczEnpXPQlqG,65,0.6559999999999999,0.0,0,1
110545,Pop,Bazzi,Alone,1kFToCzZBG7clK0axbKVWH,65,0.5539999999999999,0.0,0,1
110546,Pop,iKON,KILLING ME,27kB4qLUCV8nZd2eOgj1Tk,73,0.76,0.0,0,1
110553,Pop,Why Don't We,In Too Deep,6z3OqZBR4v3w6s0w6dSVhF,66,0.6579999999999999,0.0,0,1
110569,Pop,Vic Mensa,Reverse (Ft. G-Eazy),3qAyjdhtnU2a14rrRKEkcE,71,0.836,0.0,0,1
110582,Pop,Young the Giant,Cough Syrup,1UqhkbzB1kuFwt2iy4h29Q,71,0.534,6.24e-06,0,1
110584,Pop,Katy Perry,California Gurls,6tS3XVuOyu10897O3ae7bi,71,0.7909999999999999,0.0,0,1
110585,Pop,Loote,Wish I Never Met You,6Wrx0ZDaB3dxBDl1ZnddXT,67,0.621,0.0,0,1
110587,Pop,Seeb,Drink About,73WJ6rYbtFi0Z2T4hPS1iN,72,0.629,0.0,0,1
110596,Pop,Bruno Mars,Young Girls,3G5iN5QBqMeXx3uZPy8tgB,69,0.561,1.82e-06,0,1
110601,Pop,EXO,Monster,7GbUWl6qLW1gdngbEV2WDJ,72,0.618,0.0,0,1
110602,Pop,Logic,Flexicution,2c8sgbZoEanC3QyFNZxUcA,70,0.772,0.00159,0,1
110607,Pop,Clean Bandit,Baby (feat. MARINA & Luis Fonsi),1fLhGF1JfGQYj6EZLndD86,80,0.755,1.05e-05,0,1
110609,Pop,Lorde,Tennis Court,74fpNVAJrKGQuqHETi4WSt,68,0.764,0.000161,0,1
110614,Pop,The Calling,Wherever You Will Go,5QpaGzWp0hwB5faV8dkbAz,73,0.5579999999999999,0.0,0,1
110621,Pop,Playboi Carti,Love Hurts (feat. Travis Scott),3K6U7TamNyVSWcFH8pCQHX,71,0.7240000000000001,1.36e-05,0,1
110622,Pop,Cashmere Cat,Miss You (with Major Lazer & Tory Lanez),7HdZY9UJTylIiNcSDFyUDc,70,0.7509999999999999,0.0022199999999999998,0,1
110624,Pop,Bruno Mars,Gorilla,2ih2U8ttFzCjnQ5njF3SrR,69,0.7170000000000001,5.16e-06,0,1
110638,Pop,Drake,A Night Off (feat. Lloyd),3lkkkYc1wBj5l3FVlpqvP6,67,0.611,3.87e-06,0,1
110641,Pop,French Montana,Lockjaw (feat. Kodak Black),7iaw359G2XT14uTfV9feip,67,0.615,0.0,0,1
110648,Pop,Cuco,Fix Me,6FiuZPzrZkHNHrvXZvcDz5,66,0.721,0.0,0,1
110649,Pop,Greyson Chance,Low,5v6RTnnPQPEj2ciqpZewtc,66,0.47600000000000003,0.000236,0,1
110650,Pop,Florence + The Machine,Hunger,6Ju28M6P8Y8sLjBgWjyUUD,71,0.7290000000000001,0.0,0,1
110652,Pop,Kacey Musgraves,Follow Your Arrow,4CLPNURPcKztF9RRdcWLGP,67,0.632,0.0,0,1
110661,Pop,Lil Wayne,Love Me,7tGlzXJv6GD5e5qlu5YmDg,67,0.674,0.0,0,1
110667,Pop,Mat Kearney,Memorized,38LC7jHjifqs5EnYUv4BgG,65,0.547,0.00031299999999999996,0,1
110668,Pop,G-Eazy,Sober,3qk4wRMDlaeagZGjSYbsOV,67,0.5579999999999999,0.0,0,1
110670,Pop,Maluma,Borro Cassette,6DUdDIRgLqCGq1DwkNWQTN,74,0.73,0.0,0,1
110678,Pop,Travis Scott,the ends,33zbOXJSwW7uf4VXXWow2O,65,0.585,0.0,0,1
110687,Pop,Marc E. Bassy,Made Love First,21csDNj3WqMPYDzW996UHL,65,0.662,0.0,0,1
110693,Pop,The Mayries,Umbrella - Acoustic Version,1hrDzrt4YgZdD67MOu5U0Q,73,0.675,0.0,0,1
110701,Pop,Gucci Mane,Met Gala (feat. Offset),2XaInsPPUkZRkY4uFJ3AHK,69,0.8170000000000001,0.00165,0,1
110704,Pop,Wiz Khalifa,So High (feat. Ghost Loft),0odHj0qIf86vHBsXB30IkZ,70,0.628,0.0,0,1
110705,Pop,Martin Jensen,Nobody,2qfEcCkEo5NscA9GL7ER72,73,0.6729999999999999,0.0,0,1
110707,Pop,88GLAM,Bali,4y5tKWeAUcaFE6O8Fa8XsY,70,0.6459999999999999,0.0,0,1
110709,Pop,Rita Ora,Anywhere,7EI6Iki24tBHAMxtb4xQN2,80,0.628,0.0,0,1
110714,Pop,YFN Lucci,Everyday We Lit (feat. PnB Rock),4PzovBqgnSHKd8opsP7IVM,70,0.758,0.0,0,1
110721,Pop,Nicki Minaj,Moment 4 Life,0ConttVd0Ebk3dLNquOmh0,62,0.68,0.0,0,1
110737,Pop,J Balvin,Si Tu Novio Te Deja Sola,2joKSGkqac0LIwYG9Ghrwq,72,0.718,0.0,0,1
110753,Pop,TWICE,Dance The Night Away,5ilOXZ0vqTX69rjRubPivH,73,0.711,4.4e-05,0,1
110757,Pop,Ivy Adara,Famous,3zzDs7euxA9c5guPOt7A1B,66,0.616,0.0,0,1
110766,Pop,BTS,Don't Leave Me,3zIG0WuI5RoJsFYnErkFDU,70,0.62,0.0,0,1
110781,Pop,Rihanna,Hate That I Love You,7iu0WYLdo4yksKf3seaxzI,72,0.637,0.0,0,1
110787,Pop,Kygo,This Town (feat. Sasha Sloan),4aSfgWmRa9KsISD4Jmx7QB,70,0.736,6.63e-05,0,1
110815,Pop,Daddy Yankee,Vuelve,0gCPvo1GkbtPhMqg5Gbx1K,73,0.728,0.0,0,1
110817,Pop,VÉRITÉ,Somebody Else,34i4yxPrHWquuR4kjiivFO,67,0.674,0.000529,0,1
110829,Pop,Janelle Monáe,I Like That,2EznBGrlmx9wBeYgyDojsA,67,0.48200000000000004,0.00243,0,1
110833,Pop,Colbie Caillat,Brighter Than The Sun,5YTtTbqxUzJHD3CpbNHerP,65,0.629,1.14e-06,0,1
110837,Pop,Hoodie Allen,No Interruption,2yJVeT8cP1zstJxRP7Nlv8,65,0.49700000000000005,0.0,0,1
110843,Pop,BTS,Trivia 承 : Love,6aHCXTCkPiB4zgXKpB7BHS,69,0.7609999999999999,0.0,0,1
110847,Pop,Peter Bjorn and John,Young Folks,6M6UoxIPn4NOWW0x7JPRfv,65,0.701,0.000627,0,1
110848,Pop,Halsey,Hold Me Down,4U38hORPx8SsUAXGumsUYN,66,0.677,0.0,0,1
110849,Pop,Kid Ink,Promise (feat. Fetty Wap),5IZc3KIVFhjzJ0L2kiXzUl,68,0.797,0.0,0,1
110854,Pop,6LACK,Cutting Ties,6lJ5aSxKHCwNBoWkZT3JeJ,68,0.7879999999999999,2.3e-05,0,1
110856,Pop,KIDS SEE GHOSTS,Cudi Montage,4kUZvXB3LC3an3HX6h0s17,69,0.7290000000000001,1.44e-06,0,1
110874,Pop,NCT,BOSS,0ErzcmZ2gIwX7X0xSMQPix,70,0.787,0.0,0,1
110890,Pop,BLACKPINK,WHISTLE,7HWmJ1wBecOAMNGjC6SmKE,73,0.8220000000000001,0.0,0,1
110898,Pop,The Weeknd,Shameless,6C6fHTuFUxVtJpBOOaMvJr,68,0.603,0.0,0,1
110902,Pop,Cyndi Lauper,Time After Time,1Jj6MF0xDOMA3Ut2Z368Bx,73,0.7240000000000001,1.19e-06,0,1
110909,Pop,Ciara,Greatest Love,2CI2yyRfxB0HhEnXso3yLB,67,0.687,0.0,0,1
110925,Pop,Michael Schulte,You Said You'd Grow Old With Me,41WTP0gosjYD74B06uS2tL,71,0.531,0.0,0,1
110929,Pop,Morgan Evans,Dance with Me (feat. Kelsea Ballerini),07sa7qkxpemze5BBE7jufs,65,0.611,4.82e-06,0,1
110931,Pop,Noah Kahan,Young Blood,20OrSCxQNhfAtiWtbLn3hf,67,0.569,0.0,0,1
110936,Pop,Canaan Smith,Love You Like That,2QVzUws1l5mzZ4v46tGHrC,67,0.561,8.340000000000001e-05,0,1
110945,Pop,Doja Cat,Tia Tamera (feat. Rico Nasty),6mbWdNBDGL4joR1EHRUZg1,68,0.8140000000000001,0.0,0,1
110950,Pop,Lil Wayne,Famous (feat. Reginae Carter),05r1GGg1Rhs0RcUg27C82a,68,0.624,0.0,0,1
110958,Pop,Bruno Mars,Straight Up & Down,2mrZYZGmPFV3QOyYPZ1zsn,69,0.552,0.0,0,1
110963,Pop,Lil Baby,To The Top,0T7GMqDSnmVEXUx5NIQfNn,66,0.755,0.0,0,1
110969,Pop,Ulices Chaidez,Que Bonito Es Querer,7Jcvu13qlP4km0uDX9p2pZ,69,0.746,0.0,0,1
110971,Pop,Mario,How Do I Breathe,174rZBKJAqD10VBnOjlQQ3,67,0.684,1.08e-06,0,1
110972,Pop,Beyoncé,Countdown,3axkNosdVQLZiq1HakuGhc,66,0.665,0.0,0,1
110987,Pop,The Weeknd,False Alarm,4oeaIftdpT3JuZLcCkKmVE,69,0.518,3.6200000000000006e-05,0,1
111000,Pop,Twenty One Pilots,Goner,5P3yUXUC9rZPJPNmYGKEAz,69,0.565,7.14e-06,0,1
111003,Pop,Lauv,Easy Love,732Sqj2piYPhdMPENP4axz,67,0.745,3.67e-06,0,1
111010,Pop,MARINA,Superstar,4tIIRx9NG4Nyu53Xt9e8C3,70,0.7090000000000001,0.0,0,1
111017,Pop,Jennifer Lopez,On The Floor - Radio Edit,0Oe49j06Bjrxs8PltuVeaW,73,0.758,0.0012699999999999999,0,1
111018,Pop,Lady Antebellum,Need You Now,11EX5yhxr9Ihl3IN1asrfK,66,0.5870000000000001,0.0006360000000000001,0,1
111022,Pop,Joey Bada$$,DEVASTATED,4ntsD33Pgsgk8rUyZLLiUV,73,0.812,0.0,0,1
111023,Pop,Drake,Blem,2XlHu0HcujBCkWMdIAvrqt,69,0.7240000000000001,7.400000000000001e-06,0,1
111045,Pop,WALK THE MOON,Kamikaze,3YQ96qkxiEwTLwgu2Izcmq,65,0.575,0.0,0,1
111055,Pop,High School Musical Cast,Can I Have This Dance - Original Version,6YXG34IWbilypPwjBTOrUC,66,0.555,0.0,0,1
111056,Pop,Carly Rae Jepsen,No Drug Like Me,7KAQYB6yA9t4MFe98I7o7a,65,0.5529999999999999,1.14e-06,0,1
111078,Pop,One Direction,18,3JjnGLK8IxkNLvo8Lb3KOM,70,0.6809999999999999,0.0,0,1
111079,Pop,Tank,Dirty,4KhMkiipzCiiP0CbO5aAQg,66,0.7170000000000001,0.0,0,1
111085,Pop,YG,My Nigga,02pf9lLM8Nb8l4u4ts1GWb,70,0.6729999999999999,0.0,0,1
111093,Pop,Cheat Codes,Feeling of Falling,6lZe9DbvrcHZ3Ot2O9BPRc,69,0.7440000000000001,0.0,0,1
111096,Pop,Shania Twain,You're Still The One,7wCH9DbgRs7ujHeqNy6oAS,75,0.551,0.0,0,1
111101,Pop,Bahamas,All The Time,40WXqoyOLAAugGmJWZU1FY,65,0.711,0.00427,0,1
111110,Pop,Melanie Martinez,Pacify Her,360Wr96ywrCQq4kTAJ8Pq6,67,0.5760000000000001,0.000767,0,1
111111,Pop,Ne-Yo,Sexy Love,10aWGOqSDBqvNzJ9NeKDbK,68,0.622,0.00047300000000000006,0,1
111112,Pop,Mac Miller,Conversation Pt. 1,1oFEAWvPHP5TdSlmIs77sV,67,0.787,5.22e-05,0,1
111119,Pop,Reik,Ya Me Enteré,0lPXFrKyl8HkdQ2E6NmNja,75,0.619,0.0,0,1
111131,Pop,Lil Wayne,What About Me (feat. Sosamann),3JX0dOCIAiaR8MP3ryXWuM,68,0.784,1.9e-06,0,1
111145,Pop,Hopsin,You Should've Known,6FV7RivrHzOwu6SkLRRYmY,70,0.7659999999999999,3.56e-06,0,1
111150,Pop,Whole Doubts,Leave (feat. Kevin Garrett),2N3oHj0P6cN7FS6oNTqgNd,65,0.696,7.97e-06,0,1
111166,Pop,Roy Woods,Get You Good,2yTTfOaptQVJiocgjoQFfi,68,0.69,0.0,0,1
